#,dates,pressure_differential_V,temperature_stream_C
1158,22/08/2021 14:45:00,1.4052,16.82
1159,22/08/2021 15:00:00,1.40421,16.903
1160,22/08/2021 15:15:00,1.39807,16.967
1161,22/08/2021 15:30:00,1.40269,17.046
1162,22/08/2021 15:45:00,1.4033,17.07
1163,22/08/2021 16:00:00,1.39952,17.098
1164,22/08/2021 16:15:00,1.402,17.173
1165,22/08/2021 16:30:00,1.40444,17.241
1166,22/08/2021 16:45:00,1.40078,17.278
1167,22/08/2021 17:00:00,1.39784,17.257
1168,22/08/2021 17:15:00,1.40063,17.253
1169,22/08/2021 17:30:00,1.39887,17.317
1170,22/08/2021 17:45:00,1.40108,17.366
1171,22/08/2021 18:00:00,1.40089,17.382
1172,22/08/2021 18:15:00,1.39853,17.428
1173,22/08/2021 18:30:00,1.40005,17.454
1174,22/08/2021 18:45:00,1.40047,17.436
1175,22/08/2021 19:00:00,1.40032,17.408
1176,22/08/2021 19:15:00,1.39956,17.382
1177,22/08/2021 19:30:00,1.4036,17.339
1178,22/08/2021 19:45:00,1.40017,17.311
1179,22/08/2021 20:00:00,1.4012,17.287
1180,22/08/2021 20:15:00,1.3983,17.269
1181,22/08/2021 20:30:00,1.40211,17.257
1182,22/08/2021 20:45:00,1.40299,17.245
1183,22/08/2021 21:00:00,1.40242,17.228
1184,22/08/2021 21:15:00,1.40024,17.199
1185,22/08/2021 21:30:00,1.40528,17.167
1186,22/08/2021 21:45:00,1.40215,17.132
1187,22/08/2021 22:00:00,1.40452,17.098
1188,22/08/2021 22:15:00,1.39998,17.067
1189,22/08/2021 22:30:00,1.39784,17.03
1190,22/08/2021 22:45:00,1.40078,16.993
1191,22/08/2021 23:00:00,1.39963,16.957
1192,22/08/2021 23:15:00,1.39914,16.918
1193,22/08/2021 23:30:00,1.39601,16.88
1194,22/08/2021 23:45:00,1.39605,16.835
1195,23/08/2021 00:00:00,1.40085,16.796
1196,23/08/2021 00:15:00,1.4033,16.75
1197,23/08/2021 00:30:00,1.39914,16.708
1198,23/08/2021 00:45:00,1.40593,16.667
1199,23/08/2021 01:00:00,1.40158,16.627
1200,23/08/2021 01:15:00,1.40284,16.589
1201,23/08/2021 01:30:00,1.39967,16.552
1202,23/08/2021 01:45:00,1.40005,16.515
1203,23/08/2021 02:00:00,1.40265,16.484
1204,23/08/2021 02:15:00,1.3996,16.448
1205,23/08/2021 02:30:00,1.40383,16.417
1206,23/08/2021 02:45:00,1.402,16.393
1207,23/08/2021 03:00:00,1.39704,16.369
1208,23/08/2021 03:15:00,1.40299,16.347
1209,23/08/2021 03:30:00,1.40059,16.324
1210,23/08/2021 03:45:00,1.40394,16.305
1211,23/08/2021 04:00:00,1.40021,16.281
1212,23/08/2021 04:15:00,1.40185,16.26
1213,23/08/2021 04:30:00,1.40177,16.239
1214,23/08/2021 04:45:00,1.40372,16.225
1215,23/08/2021 05:00:00,1.3996,16.21
1216,23/08/2021 05:15:00,1.40074,16.195
1217,23/08/2021 05:30:00,1.40089,16.18
1218,23/08/2021 05:45:00,1.40436,16.161
1219,23/08/2021 06:00:00,1.40169,16.141
1220,23/08/2021 06:15:00,1.40021,16.12
1221,23/08/2021 06:30:00,1.40162,16.102
1222,23/08/2021 06:45:00,1.40394,16.077
1223,23/08/2021 07:00:00,1.40375,16.053
1224,23/08/2021 07:15:00,1.40169,16.028
1225,23/08/2021 07:30:00,1.402,16.001
1226,23/08/2021 07:45:00,1.40173,15.973
1227,23/08/2021 08:00:00,1.40223,15.947
1228,23/08/2021 08:15:00,1.40467,15.925
1229,23/08/2021 08:30:00,1.40143,15.906
1230,23/08/2021 08:45:00,1.40295,15.891
1231,23/08/2021 09:00:00,1.4052,15.882
1232,23/08/2021 09:15:00,1.4073,15.879
1233,23/08/2021 09:30:00,1.40238,15.885
1234,23/08/2021 09:45:00,1.39895,15.901
1235,23/08/2021 10:00:00,1.40265,15.93
1236,23/08/2021 10:15:00,1.40024,15.961
1237,23/08/2021 10:30:00,1.39628,16.012
1238,23/08/2021 10:45:00,1.40146,16.07
1239,23/08/2021 11:00:00,1.40021,16.129
1240,23/08/2021 11:15:00,1.40192,16.172
1241,23/08/2021 11:30:00,1.40005,16.234
1242,23/08/2021 11:45:00,1.40002,16.286
1243,23/08/2021 12:00:00,1.40291,16.341
1244,23/08/2021 12:15:00,1.39887,16.393
1245,23/08/2021 12:30:00,1.4015,16.449
1246,23/08/2021 12:45:00,1.40307,16.508
1247,23/08/2021 13:00:00,1.40314,16.555
1248,23/08/2021 13:15:00,1.40101,16.61
1249,23/08/2021 13:30:00,1.39872,16.702
1250,23/08/2021 13:45:00,1.40486,16.759
1251,23/08/2021 14:00:00,1.4015,16.875
1252,23/08/2021 14:15:00,1.39937,16.957
1253,23/08/2021 14:30:00,1.39162,17.073
1254,23/08/2021 14:45:00,1.40391,17.156
1255,23/08/2021 15:00:00,1.40196,17.266
1256,23/08/2021 15:15:00,1.40223,17.376
1257,23/08/2021 15:30:00,1.40288,17.442
1258,23/08/2021 15:45:00,1.4041,17.467
1259,23/08/2021 16:00:00,1.4015,17.546
1260,23/08/2021 16:15:00,1.40688,17.593
1261,23/08/2021 16:30:00,1.3994,17.634
1262,23/08/2021 16:45:00,1.40139,17.65
1263,23/08/2021 17:00:00,1.40066,17.697
1264,23/08/2021 17:15:00,1.4007,17.709
1265,23/08/2021 17:30:00,1.40261,17.684
1266,23/08/2021 17:45:00,1.40436,17.678
1267,23/08/2021 18:00:00,1.40208,17.705
1268,23/08/2021 18:15:00,1.39971,17.726
1269,23/08/2021 18:30:00,1.40539,17.736
1270,23/08/2021 18:45:00,1.40028,17.733
1271,23/08/2021 19:00:00,1.40276,17.721
1272,23/08/2021 19:15:00,1.40391,17.694
1273,23/08/2021 19:30:00,1.4023,17.651
1274,23/08/2021 19:45:00,1.40002,17.611
1275,23/08/2021 20:00:00,1.40623,17.579
1276,23/08/2021 20:15:00,1.40093,17.55
1277,23/08/2021 20:30:00,1.40211,17.526
1278,23/08/2021 20:45:00,1.39857,17.498
1279,23/08/2021 21:00:00,1.39837,17.467
1280,23/08/2021 21:15:00,1.39796,17.43
1281,23/08/2021 21:30:00,1.40513,17.39
1282,23/08/2021 21:45:00,1.39979,17.345
1283,23/08/2021 22:00:00,1.39921,17.3
1284,23/08/2021 22:15:00,1.4049,17.253
1285,23/08/2021 22:30:00,1.39853,17.208
1286,23/08/2021 22:45:00,1.40192,17.161
1287,23/08/2021 23:00:00,1.39979,17.116
1288,23/08/2021 23:15:00,1.40394,17.07
1289,23/08/2021 23:30:00,1.40097,17.028
1290,23/08/2021 23:45:00,1.40318,16.984
1291,24/08/2021 00:00:00,1.39933,16.945
1292,24/08/2021 00:15:00,1.40143,16.905
1293,24/08/2021 00:30:00,1.40356,16.866
1294,24/08/2021 00:45:00,1.40112,16.827
1295,24/08/2021 01:00:00,1.40444,16.792
1296,24/08/2021 01:15:00,1.39696,16.759
1297,24/08/2021 01:30:00,1.40223,16.723
1298,24/08/2021 01:45:00,1.39986,16.692
1299,24/08/2021 02:00:00,1.39925,16.662
1300,24/08/2021 02:15:00,1.4012,16.637
1301,24/08/2021 02:30:00,1.40108,16.61
1302,24/08/2021 02:45:00,1.39929,16.585
1303,24/08/2021 03:00:00,1.40139,16.563
1304,24/08/2021 03:15:00,1.40074,16.539
1305,24/08/2021 03:30:00,1.39872,16.518
1306,24/08/2021 03:45:00,1.40173,16.499
1307,24/08/2021 04:00:00,1.40169,16.478
1308,24/08/2021 04:15:00,1.39536,16.457
1309,24/08/2021 04:30:00,1.39532,16.439
1310,24/08/2021 04:45:00,1.3999,16.42
1311,24/08/2021 05:00:00,1.40341,16.399
1312,24/08/2021 05:15:00,1.39891,16.375
1313,24/08/2021 05:30:00,1.40181,16.353
1314,24/08/2021 05:45:00,1.3946,16.33
1315,24/08/2021 06:00:00,1.39521,16.306
1316,24/08/2021 06:15:00,1.40047,16.284
1317,24/08/2021 06:30:00,1.39826,16.262
1318,24/08/2021 06:45:00,1.39879,16.238
1319,24/08/2021 07:00:00,1.39723,16.216
1320,24/08/2021 07:15:00,1.39754,16.196
1321,24/08/2021 07:30:00,1.39517,16.178
1322,24/08/2021 07:45:00,1.39479,16.166
1323,24/08/2021 08:00:00,1.39807,16.156
1324,24/08/2021 08:15:00,1.39197,16.152
1325,24/08/2021 08:30:00,1.39441,16.149
1326,24/08/2021 08:45:00,1.39837,16.146
1327,24/08/2021 09:00:00,1.39982,16.146
1328,24/08/2021 09:15:00,1.39765,16.147
1329,24/08/2021 09:30:00,1.39906,16.147
1330,24/08/2021 09:45:00,1.40295,16.158
1331,24/08/2021 10:00:00,1.39635,16.18
1332,24/08/2021 10:15:00,1.3975,16.214
1333,24/08/2021 10:30:00,1.39689,16.26
1334,24/08/2021 10:45:00,1.39246,16.301
1335,24/08/2021 11:00:00,1.39731,16.371
1336,24/08/2021 11:15:00,1.39776,16.452
1337,24/08/2021 11:30:00,1.3941,16.537
1338,24/08/2021 11:45:00,1.39841,16.631
1339,24/08/2021 12:00:00,1.39631,16.747
1340,24/08/2021 12:15:00,1.39826,16.85
1341,24/08/2021 12:30:00,1.39666,16.966
1342,24/08/2021 12:45:00,1.40024,17.064
1343,24/08/2021 13:00:00,1.39689,17.143
1344,24/08/2021 13:15:00,1.39876,17.238
1345,24/08/2021 13:30:00,1.39788,17.324
1346,24/08/2021 13:45:00,1.39803,17.422
1347,24/08/2021 14:00:00,1.3957,17.529
1348,24/08/2021 14:15:00,1.39696,17.599
1349,24/08/2021 14:30:00,1.40562,17.617
1350,24/08/2021 14:45:00,1.40406,17.668
1351,24/08/2021 15:00:00,1.40085,17.7
1352,24/08/2021 15:15:00,1.40398,17.809
1353,24/08/2021 15:30:00,1.40631,17.849
1354,24/08/2021 15:45:00,1.40475,17.919
1355,24/08/2021 16:00:00,1.40414,17.978
1356,24/08/2021 16:15:00,1.4041,17.999
1357,24/08/2021 16:30:00,1.40764,18.059
1358,24/08/2021 16:45:00,1.40425,18.118
1359,24/08/2021 17:00:00,1.40612,18.183
1360,24/08/2021 17:15:00,1.40284,18.178
1361,24/08/2021 17:30:00,1.40761,18.155
1362,24/08/2021 17:45:00,1.40715,18.128
1363,24/08/2021 18:00:00,1.40322,18.123
1364,24/08/2021 18:15:00,1.40574,18.075
1365,24/08/2021 18:30:00,1.40482,18.057
1366,24/08/2021 18:45:00,1.40433,18.035
1367,24/08/2021 19:00:00,1.40398,17.986
1368,24/08/2021 19:15:00,1.40646,17.95
1369,24/08/2021 19:30:00,1.40803,17.909
1370,24/08/2021 19:45:00,1.40166,17.862
1371,24/08/2021 20:00:00,1.40406,17.831
1372,24/08/2021 20:15:00,1.40879,17.803
1373,24/08/2021 20:30:00,1.40597,17.776
1374,24/08/2021 20:45:00,1.40494,17.749
1375,24/08/2021 21:00:00,1.40211,17.721
1376,24/08/2021 21:15:00,1.4078,17.691
1377,24/08/2021 21:30:00,1.40642,17.663
1378,24/08/2021 21:45:00,1.40181,17.634
1379,24/08/2021 22:00:00,1.40959,17.602
1380,24/08/2021 22:15:00,1.40547,17.568
1381,24/08/2021 22:30:00,1.40673,17.534
1382,24/08/2021 22:45:00,1.40505,17.5
1383,24/08/2021 23:00:00,1.40711,17.467
1384,24/08/2021 23:15:00,1.40261,17.436
1385,24/08/2021 23:30:00,1.40436,17.403
1386,24/08/2021 23:45:00,1.40349,17.372
1387,25/08/2021 00:00:00,1.40604,17.344
1388,25/08/2021 00:15:00,1.40597,17.315
1389,25/08/2021 00:30:00,1.40219,17.289
1390,25/08/2021 00:45:00,1.40585,17.262
1391,25/08/2021 01:00:00,1.4052,17.237
1392,25/08/2021 01:15:00,1.40585,17.211
1393,25/08/2021 01:30:00,1.40269,17.186
1394,25/08/2021 01:45:00,1.41199,17.161
1395,25/08/2021 02:00:00,1.40135,17.135
1396,25/08/2021 02:15:00,1.40711,17.11
1397,25/08/2021 02:30:00,1.40673,17.085
1398,25/08/2021 02:45:00,1.40688,17.06
1399,25/08/2021 03:00:00,1.40066,17.031
1400,25/08/2021 03:15:00,1.40166,17.002
1401,25/08/2021 03:30:00,1.40665,16.969
1402,25/08/2021 03:45:00,1.40436,16.938
1403,25/08/2021 04:00:00,1.40734,16.906
1404,25/08/2021 04:15:00,1.40433,16.874
1405,25/08/2021 04:30:00,1.40475,16.842
1406,25/08/2021 04:45:00,1.40436,16.811
1407,25/08/2021 05:00:00,1.40455,16.778
1408,25/08/2021 05:15:00,1.40276,16.746
1409,25/08/2021 05:30:00,1.40494,16.713
1410,25/08/2021 05:45:00,1.40562,16.679
1411,25/08/2021 06:00:00,1.39742,16.644
1412,25/08/2021 06:15:00,1.40368,16.61
1413,25/08/2021 06:30:00,1.40146,16.576
1414,25/08/2021 06:45:00,1.40299,16.54
1415,25/08/2021 07:00:00,1.40383,16.505
1416,25/08/2021 07:15:00,1.4065,16.469
1417,25/08/2021 07:30:00,1.40486,16.433
1418,25/08/2021 07:45:00,1.40513,16.396
1419,25/08/2021 08:00:00,1.40555,16.357
1420,25/08/2021 08:15:00,1.40188,16.318
1421,25/08/2021 08:30:00,1.39891,16.286
1422,25/08/2021 08:45:00,1.40349,16.256
1423,25/08/2021 09:00:00,1.40421,16.235
1424,25/08/2021 09:15:00,1.40261,16.22
1425,25/08/2021 09:30:00,1.40131,16.217
1426,25/08/2021 09:45:00,1.40242,16.222
1427,25/08/2021 10:00:00,1.40295,16.242
1428,25/08/2021 10:15:00,1.40211,16.272
1429,25/08/2021 10:30:00,1.40181,16.314
1430,25/08/2021 10:45:00,1.40169,16.378
1431,25/08/2021 11:00:00,1.40551,16.457
1432,25/08/2021 11:15:00,1.40253,16.539
1433,25/08/2021 11:30:00,1.40307,16.633
1434,25/08/2021 11:45:00,1.40131,16.732
1435,25/08/2021 12:00:00,1.39765,16.841
1436,25/08/2021 12:15:00,1.40318,16.954
1437,25/08/2021 12:30:00,1.39757,17.061
1438,25/08/2021 12:45:00,1.39998,17.176
1439,25/08/2021 13:00:00,1.40261,17.293
1440,25/08/2021 13:15:00,1.4012,17.396
1441,25/08/2021 13:30:00,1.40513,17.515
1442,25/08/2021 13:45:00,1.39998,17.601
1443,25/08/2021 14:00:00,1.39837,17.694
1444,25/08/2021 14:15:00,1.3967,17.812
1445,25/08/2021 14:30:00,1.3994,17.901
1446,25/08/2021 14:45:00,1.39944,17.99
1447,25/08/2021 15:00:00,1.40089,18.076
1448,25/08/2021 15:15:00,1.3999,18.155
1449,25/08/2021 15:30:00,1.39578,18.228
1450,25/08/2021 15:45:00,1.39624,18.295
1451,25/08/2021 16:00:00,1.39982,18.337
1452,25/08/2021 16:15:00,1.40047,18.381
1453,25/08/2021 16:30:00,1.40478,18.418
1454,25/08/2021 16:45:00,1.40436,18.445
1455,25/08/2021 17:00:00,1.39975,18.466
1456,25/08/2021 17:15:00,1.40051,18.467
1457,25/08/2021 17:30:00,1.40108,18.454
1458,25/08/2021 17:45:00,1.39769,18.442
1459,25/08/2021 18:00:00,1.39925,18.429
1460,25/08/2021 18:15:00,1.39982,18.411
1461,25/08/2021 18:30:00,1.39948,18.383
1462,25/08/2021 18:45:00,1.40146,18.351
1463,25/08/2021 19:00:00,1.3991,18.307
1464,25/08/2021 19:15:00,1.39815,18.262
1465,25/08/2021 19:30:00,1.40166,18.204
1466,25/08/2021 19:45:00,1.40105,18.155
1467,25/08/2021 20:00:00,1.40059,18.109
1468,25/08/2021 20:15:00,1.39929,18.072
1469,25/08/2021 20:30:00,1.40246,18.035
1470,25/08/2021 20:45:00,1.40421,18.001
1471,25/08/2021 21:00:00,1.40043,17.968
1472,25/08/2021 21:15:00,1.39818,17.934
1473,25/08/2021 21:30:00,1.40391,17.897
1474,25/08/2021 21:45:00,1.40349,17.862
1475,25/08/2021 22:00:00,1.40005,17.824
1476,25/08/2021 22:15:00,1.4007,17.787
1477,25/08/2021 22:30:00,1.39971,17.749
1478,25/08/2021 22:45:00,1.40169,17.708
1479,25/08/2021 23:00:00,1.40173,17.666
1480,25/08/2021 23:15:00,1.40021,17.622
1481,25/08/2021 23:30:00,1.39887,17.577
1482,25/08/2021 23:45:00,1.40051,17.532
1483,26/08/2021 00:00:00,1.40166,17.491
1484,26/08/2021 00:15:00,1.39967,17.446
1485,26/08/2021 00:30:00,1.40272,17.408
1486,26/08/2021 00:45:00,1.40211,17.366
1487,26/08/2021 01:00:00,1.4015,17.326
1488,26/08/2021 01:15:00,1.40326,17.284
1489,26/08/2021 01:30:00,1.40291,17.247
1490,26/08/2021 01:45:00,1.39979,17.21
1491,26/08/2021 02:00:00,1.40391,17.173
1492,26/08/2021 02:15:00,1.40211,17.137
1493,26/08/2021 02:30:00,1.39815,17.103
1494,26/08/2021 02:45:00,1.39967,17.068
1495,26/08/2021 03:00:00,1.40299,17.034
1496,26/08/2021 03:15:00,1.40078,17.003
1497,26/08/2021 03:30:00,1.40009,16.97
1498,26/08/2021 03:45:00,1.39864,16.938
1499,26/08/2021 04:00:00,1.39815,16.906
1500,26/08/2021 04:15:00,1.39937,16.877
1501,26/08/2021 04:30:00,1.40269,16.841
1502,26/08/2021 04:45:00,1.39834,16.81
1503,26/08/2021 05:00:00,1.39654,16.769
1504,26/08/2021 05:15:00,1.39899,16.732
1505,26/08/2021 05:30:00,1.40318,16.692
1506,26/08/2021 05:45:00,1.39879,16.655
1507,26/08/2021 06:00:00,1.39441,16.616
1508,26/08/2021 06:15:00,1.39994,16.573
1509,26/08/2021 06:30:00,1.40261,16.533
1510,26/08/2021 06:45:00,1.40291,16.493
1511,26/08/2021 07:00:00,1.40097,16.452
1512,26/08/2021 07:15:00,1.40517,16.406
1513,26/08/2021 07:30:00,1.40288,16.371
1514,26/08/2021 07:45:00,1.40291,16.332
1515,26/08/2021 08:00:00,1.40467,16.292
1516,26/08/2021 08:15:00,1.4036,16.253
1517,26/08/2021 08:30:00,1.39963,16.22
1518,26/08/2021 08:45:00,1.40486,16.193
1519,26/08/2021 09:00:00,1.40558,16.166
1520,26/08/2021 09:15:00,1.39921,16.147
1521,26/08/2021 09:30:00,1.40246,16.141
1522,26/08/2021 09:45:00,1.40463,16.14
1523,26/08/2021 10:00:00,1.40318,16.171
1524,26/08/2021 10:15:00,1.40578,16.193
1525,26/08/2021 10:30:00,1.40238,16.25
1526,26/08/2021 10:45:00,1.40288,16.269
1527,26/08/2021 11:00:00,1.40227,16.281
1528,26/08/2021 11:15:00,1.40047,16.299
1529,26/08/2021 11:30:00,1.39944,16.314
1530,26/08/2021 11:45:00,1.39719,16.317
1531,26/08/2021 12:00:00,1.40635,16.323
1532,26/08/2021 12:15:00,1.40101,16.321
1533,26/08/2021 12:30:00,1.4012,16.327
1534,26/08/2021 12:45:00,1.3983,16.33
1535,26/08/2021 13:00:00,1.39899,16.342
1536,26/08/2021 13:15:00,1.40055,16.348
1537,26/08/2021 13:30:00,1.40181,16.348
1538,26/08/2021 13:45:00,1.40101,16.353
1539,26/08/2021 14:00:00,1.39887,16.359
1540,26/08/2021 14:15:00,1.40291,16.363
1541,26/08/2021 14:30:00,1.407,16.381
1542,26/08/2021 14:45:00,1.4007,16.385
1543,26/08/2021 15:00:00,1.40436,16.391
1544,26/08/2021 15:15:00,1.40246,16.397
1545,26/08/2021 15:30:00,1.40341,16.402
1546,26/08/2021 15:45:00,1.4041,16.397
1547,26/08/2021 16:00:00,1.40162,16.391
1548,26/08/2021 16:15:00,1.40253,16.384
1549,26/08/2021 16:30:00,1.40455,16.391
1550,26/08/2021 16:45:00,1.40543,16.384
1551,26/08/2021 17:00:00,1.40105,16.381
1552,26/08/2021 17:15:00,1.40459,16.385
1553,26/08/2021 17:30:00,1.39979,16.39
1554,26/08/2021 17:45:00,1.402,16.388
1555,26/08/2021 18:00:00,1.40242,16.385
1556,26/08/2021 18:15:00,1.40333,16.381
1557,26/08/2021 18:30:00,1.40269,16.381
1558,26/08/2021 18:45:00,1.40387,16.388
1559,26/08/2021 19:00:00,1.40074,16.384
1560,26/08/2021 19:15:00,1.40112,16.384
1561,26/08/2021 19:30:00,1.40532,16.378
1562,26/08/2021 19:45:00,1.40394,16.368
1563,26/08/2021 20:00:00,1.40249,16.341
1564,26/08/2021 20:15:00,1.40383,16.314
1565,26/08/2021 20:30:00,1.40665,16.281
1566,26/08/2021 20:45:00,1.40517,16.247
1567,26/08/2021 21:00:00,1.40471,16.21
1568,26/08/2021 21:15:00,1.40341,16.171
1569,26/08/2021 21:30:00,1.40887,16.134
1570,26/08/2021 21:45:00,1.40635,16.093
1571,26/08/2021 22:00:00,1.40322,16.056
1572,26/08/2021 22:15:00,1.40562,16.015
1573,26/08/2021 22:30:00,1.40734,15.974
1574,26/08/2021 22:45:00,1.40356,15.934
1575,26/08/2021 23:00:00,1.40669,15.9
1576,26/08/2021 23:15:00,1.40295,15.86
1577,26/08/2021 23:30:00,1.40246,15.824
1578,26/08/2021 23:45:00,1.4089,15.789
1579,27/08/2021 00:00:00,1.4102,15.754
1580,27/08/2021 00:15:00,1.40848,15.715
1581,27/08/2021 00:30:00,1.40398,15.673
1582,27/08/2021 00:45:00,1.40528,15.633
1583,27/08/2021 01:00:00,1.40764,15.591
1584,27/08/2021 01:15:00,1.40475,15.549
1585,27/08/2021 01:30:00,1.40642,15.508
1586,27/08/2021 01:45:00,1.40429,15.472
1587,27/08/2021 02:00:00,1.40574,15.437
1588,27/08/2021 02:15:00,1.40921,15.403
1589,27/08/2021 02:30:00,1.4041,15.37
1590,27/08/2021 02:45:00,1.40146,15.343
1591,27/08/2021 03:00:00,1.40776,15.32
1592,27/08/2021 03:15:00,1.40417,15.299
1593,27/08/2021 03:30:00,1.40826,15.279
1594,27/08/2021 03:45:00,1.40753,15.26
1595,27/08/2021 04:00:00,1.40639,15.242
1596,27/08/2021 04:15:00,1.40749,15.223
1597,27/08/2021 04:30:00,1.40524,15.206
1598,27/08/2021 04:45:00,1.40471,15.188
1599,27/08/2021 05:00:00,1.40394,15.167
1600,27/08/2021 05:15:00,1.40455,15.146
1601,27/08/2021 05:30:00,1.40452,15.121
1602,27/08/2021 05:45:00,1.40623,15.096
1603,27/08/2021 06:00:00,1.40421,15.069
1604,27/08/2021 06:15:00,1.40791,15.046
1605,27/08/2021 06:30:00,1.40234,15.027
1606,27/08/2021 06:45:00,1.40909,15.003
1607,27/08/2021 07:00:00,1.40311,14.982
1608,27/08/2021 07:15:00,1.40436,14.958
1609,27/08/2021 07:30:00,1.40333,14.93
1610,27/08/2021 07:45:00,1.40764,14.903
1611,27/08/2021 08:00:00,1.40791,14.877
1612,27/08/2021 08:15:00,1.40761,14.851
1613,27/08/2021 08:30:00,1.40501,14.828
1614,27/08/2021 08:45:00,1.41096,14.804
1615,27/08/2021 09:00:00,1.40459,14.786
1616,27/08/2021 09:15:00,1.40589,14.779
1617,27/08/2021 09:30:00,1.40974,14.779
1618,27/08/2021 09:45:00,1.40707,14.788
1619,27/08/2021 10:00:00,1.40551,14.795
1620,27/08/2021 10:15:00,1.40513,14.837
1621,27/08/2021 10:30:00,1.40623,14.858
1622,27/08/2021 10:45:00,1.4078,14.907
1623,27/08/2021 11:00:00,1.40738,14.957
1624,27/08/2021 11:15:00,1.41272,14.987
1625,27/08/2021 11:30:00,1.40612,15.052
1626,27/08/2021 11:45:00,1.41184,15.124
1627,27/08/2021 12:00:00,1.41085,15.191
1628,27/08/2021 12:15:00,1.40311,15.249
1629,27/08/2021 12:30:00,1.40593,15.306
1630,27/08/2021 12:45:00,1.40795,15.36
1631,27/08/2021 13:00:00,1.4089,15.396
1632,27/08/2021 13:15:00,1.40982,15.437
1633,27/08/2021 13:30:00,1.4062,15.485
1634,27/08/2021 13:45:00,1.40623,15.521
1635,27/08/2021 14:00:00,1.40356,15.552
1636,27/08/2021 14:15:00,1.40589,15.561
1637,27/08/2021 14:30:00,1.40806,15.64
1638,27/08/2021 14:45:00,1.40352,15.64
1639,27/08/2021 15:00:00,1.40578,15.748
1640,27/08/2021 15:15:00,1.40383,15.791
1641,27/08/2021 15:30:00,1.4057,15.822
1642,27/08/2021 15:45:00,1.40566,15.909
1643,27/08/2021 16:00:00,1.40272,15.898
1644,27/08/2021 16:15:00,1.41112,15.922
1645,27/08/2021 16:30:00,1.40066,15.965
1646,27/08/2021 16:45:00,1.407,16.056
1647,27/08/2021 17:00:00,1.40436,16.073
1648,27/08/2021 17:15:00,1.40742,16.061
1649,27/08/2021 17:30:00,1.40856,16.074
1650,27/08/2021 17:45:00,1.40375,16.114
1651,27/08/2021 18:00:00,1.4078,16.132
1652,27/08/2021 18:15:00,1.40917,16.174
1653,27/08/2021 18:30:00,1.40356,16.159
1654,27/08/2021 18:45:00,1.40532,16.146
1655,27/08/2021 19:00:00,1.41115,16.15
1656,27/08/2021 19:15:00,1.40795,16.146
1657,27/08/2021 19:30:00,1.40459,16.119
1658,27/08/2021 19:45:00,1.40795,16.091
1659,27/08/2021 20:00:00,1.4023,16.049
1660,27/08/2021 20:15:00,1.41077,16.009
1661,27/08/2021 20:30:00,1.40795,15.973
1662,27/08/2021 20:45:00,1.4065,15.94
1663,27/08/2021 21:00:00,1.40688,15.907
1664,27/08/2021 21:15:00,1.40593,15.874
1665,27/08/2021 21:30:00,1.40764,15.839
1666,27/08/2021 21:45:00,1.40517,15.803
1667,27/08/2021 22:00:00,1.41142,15.769
1668,27/08/2021 22:15:00,1.40871,15.734
1669,27/08/2021 22:30:00,1.40932,15.7
1670,27/08/2021 22:45:00,1.4089,15.669
1671,27/08/2021 23:00:00,1.40478,15.639
1672,27/08/2021 23:15:00,1.40944,15.612
1673,27/08/2021 23:30:00,1.40833,15.584
1674,27/08/2021 23:45:00,1.40814,15.557
1675,28/08/2021 00:00:00,1.40646,15.527
1676,28/08/2021 00:15:00,1.40616,15.497
1677,28/08/2021 00:30:00,1.41115,15.469
1678,28/08/2021 00:45:00,1.40833,15.442
1679,28/08/2021 01:00:00,1.40883,15.415
1680,28/08/2021 01:15:00,1.41135,15.391
1681,28/08/2021 01:30:00,1.40745,15.367
1682,28/08/2021 01:45:00,1.40612,15.346
1683,28/08/2021 02:00:00,1.40864,15.326
1684,28/08/2021 02:15:00,1.40459,15.305
1685,28/08/2021 02:30:00,1.40673,15.279
1686,28/08/2021 02:45:00,1.41009,15.251
1687,28/08/2021 03:00:00,1.40642,15.223
1688,28/08/2021 03:15:00,1.40459,15.196
1689,28/08/2021 03:30:00,1.40864,15.166
1690,28/08/2021 03:45:00,1.40703,15.136
1691,28/08/2021 04:00:00,1.39864,15.105
1692,28/08/2021 04:15:00,1.407,15.076
1693,28/08/2021 04:30:00,1.40826,15.046
1694,28/08/2021 04:45:00,1.40646,15.021
1695,28/08/2021 05:00:00,1.40677,14.991
1696,28/08/2021 05:15:00,1.41009,14.966
1697,28/08/2021 05:30:00,1.40673,14.933
1698,28/08/2021 05:45:00,1.4081,14.898
1699,28/08/2021 06:00:00,1.40791,14.87
1700,28/08/2021 06:15:00,1.40703,14.837
1701,28/08/2021 06:30:00,1.40826,14.801
1702,28/08/2021 06:45:00,1.40948,14.765
1703,28/08/2021 07:00:00,1.40852,14.729
1704,28/08/2021 07:15:00,1.40642,14.694
1705,28/08/2021 07:30:00,1.40753,14.655
1706,28/08/2021 07:45:00,1.4073,14.611
1707,28/08/2021 08:00:00,1.40654,14.577
1708,28/08/2021 08:15:00,1.41062,14.542
1709,28/08/2021 08:30:00,1.40845,14.514
1710,28/08/2021 08:45:00,1.40543,14.489
1711,28/08/2021 09:00:00,1.40669,14.474
1712,28/08/2021 09:15:00,1.40185,14.469
1713,28/08/2021 09:30:00,1.40703,14.472
1714,28/08/2021 09:45:00,1.4097,14.487
1715,28/08/2021 10:00:00,1.40826,14.517
1716,28/08/2021 10:15:00,1.40539,14.553
